"url","uniqueUsers","pageViewsTotal","totalEngagementTime","averageScroll","averageDurationPerUser","averageRFV","cumulativeRFV","totalDuration","averageDurationPerPage","averageEngagementTimePerUser","averageEngagementTimePerPage","pageViewsPerUser","discoverImpressions","googleNewsImpressions","searchImpressions","searchPosition","searchClicks","searchCTR","discoverClicks","discoverCTR","googleNewsPosition","googleNewsClicks","googleNewsCTR","searchClicksPerArticle","searchImpressionsPerArticle","discoverClicksPerArticle","discoverImpressionsPerArticle","googleNewsClicksPerArticle","googleNewsImpressionsPerArticle"
"https://www.hotnewhiphop.com/945124-air-jordan-5-og-35th-anniversary-sneaker-news-7","357","417","8340.96","58.81","92.68","19.35","8070.4","33088.23","79.35","23.36","20","1.17","50","177","2282","16.05","25","1.1","2","4","22.92","3","1.69","25","2282","2","50","3","177"
"https://www.hotnewhiphop.com/895101-nike-sb-x-air-jordan-4-navy-sneaker-news-12","357","438","7448","42.58","64.56","3.85","1686.99","23046.5","52.62","20.86","17","1.23","0","41","104","33.28","5","4.81","0","0","23.07","0","0","5","104","0","0","0","41"
"https://www.hotnewhiphop.com/946438-air-jordan-most-expensive-auction-sneakers-sneaker-news","356","407","21621.47","53.7","152.18","24.64","10030.14","54174.96","133.11","60.73","53.12","1.14","0","431","3210","50.52","4","0.12","0","0","12.2","9","2.09","4","3210","0","0","9","431"
"https://www.hotnewhiphop.com/910618-air-jordan-5-wolf-grey-sneaker-news-3","354","410","7241.85","46.78","95.63","19.63","8049.29","33854.36","82.57","20.46","17.66","1.16","0","6","1603","38.33","8","0.5","0","0","29","0","0","8","1603","0","0","0","6"
"https://www.hotnewhiphop.com/943523-air-jordan-5-transformers-pe-sneaker-news","354","397","10050.45","56.98","74.48","27.84","11051.31","26364.62","66.41","28.39","25.32","1.12","97","612","45629","8.75","26","0.06","15","15.46","9.88","10","1.63","26","45629","15","97","10","612"
"https://www.hotnewhiphop.com/926616-nike-air-foamposite-pro-black-sneaker-news","353","431","7842.36","55.89","82.56","29.92","12896.7","29143.65","67.62","22.22","18.2","1.22","0","29","978","72.63","1","0.1","0","0","26.07","1","3.45","1","978","0","0","1","29"
"https://www.hotnewhiphop.com/902762-lil-yachty-x-nike-air-force-1-low-lucky-green-sneaker-news-2","349","381","7765.09","57.13","82.69","1.92","731.4","28858.2","75.74","22.25","20.38","1.09","6610","69","6705","58.21","20","0.3","355","5.37","8.74","0","0","20","6705","355","6610","0","69"
"https://www.hotnewhiphop.com/915796-air-jordan-5-tokyo-sneaker-news-3","348","395","9076.4","56.25","68.38","24.62","9723.44","23796.09","60.24","26.08","22.98","1.14","58","25","2497","29.22","9","0.36","5","8.62","22.92","0","0","9","2497","5","58","0","25"
"https://www.hotnewhiphop.com/929415-air-jordan-11-low-mothers-day-sneaker-news","346","386","6180.21","55.4","58.65","16.52","6375.99","20291.29","52.57","17.86","16.01","1.12","180","693","23367","25.02","102","0.44","5","2.78","12.18","4","0.58","102","23367","5","180","4","693"
"https://www.hotnewhiphop.com/942394-justin-bieber-skylrk-mule-sneaker-news","346","378","7777.22","62.05","77.15","30.77","11632.6","26694.36","70.62","22.48","20.57","1.09","0","2066","10424","7.03","46","0.44","0","0","4.62","33","1.6","46","10424","0","0","33","2066"
"https://www.hotnewhiphop.com/954402-sp5der-young-thug-7-most-outrageous-pieces-streetwear-news","344","384","13675.03","72.68","86.84","25.64","9845.68","29871.33","77.79","39.75","35.61","1.12","0","220","4934","19.24","21","0.43","0","0","18.05","9","4.09","21","4934","0","0","9","220"
"https://www.hotnewhiphop.com/892627-nike-sb-x-air-jordan-4-navy-sneaker-news-9","344","398","9909.04","54.76","65.98","3.54","1409.37","22698.6","57.03","28.81","24.9","1.16","0","82","35","125.31","5","14.29","0","0","15.44","0","0","5","35","0","0","0","82"
"https://www.hotnewhiphop.com/956170-air-jordan-40-bordeaux-sneaker-news-2","342","404","9306.26","58.06","78.15","17.39","7026.23","26728.19","66.16","27.21","23.04","1.18","234","315","4235","6.81","118","2.79","15","6.41","25.46","11","3.49","118","4235","15","234","11","315"
"https://www.hotnewhiphop.com/914967-air-jordan-14-black-university-blue-sneaker-news-2","342","382","6314.33","49.92","41.83","14","5348.08","14306.47","37.45","18.46","16.53","1.12","0","10","2610","27.74","10","0.38","0","0","39.8","0","0","10","2610","0","0","0","10"
"https://www.hotnewhiphop.com/952556-air-jordan-17-low-black-patent-sneaker-news","341","379","5795.86","46.72","50.99","17.57","6659.99","17387.08","45.88","17","15.29","1.11","110","166","2632","7.77","93","3.53","3","2.73","21.24","5","3.01","93","2632","3","110","5","166"
"https://www.hotnewhiphop.com/906527-jordan-spizike-low-obama-sneaker-news","340","380","10078.85","56.82","89.21","16.76","6369.38","30330.77","79.82","29.64","26.52","1.12","17","44","2108","14.25","103","4.89","2","11.76","17.18","0","0","103","2108","2","17","0","44"
"https://www.hotnewhiphop.com/942991-air-jordan-12-gs-pearl-pink-sneaker-news-2","340","418","8727.4","52.49","63.19","6.22","2601.74","21483.51","51.4","25.67","20.88","1.23","199","255","1590","22.07","5","0.31","9","4.52","12.7","5","1.96","5","1590","9","199","5","255"
"https://www.hotnewhiphop.com/910694-awake-ny-x-air-jordan-5-arctic-pink-sneaker-news-4","339","389","7324.43","50.67","56.42","15.91","6188.95","19127.57","49.17","21.61","18.83","1.15","655","25","2614","33.29","1","0.04","34","5.19","30.92","0","0","1","2614","34","655","0","25"
"https://www.hotnewhiphop.com/918616-hiroshi-fujiwara-air-jordan-1-high-85-unc-sneaker-news","338","372","6717.45","53.29","57.41","35.13","13066.93","19403.65","52.16","19.87","18.06","1.1","532","19","3996","71.25","0","0","19","3.57","29.32","0","0","0","3996","19","532","0","19"
"https://www.hotnewhiphop.com/959334-air-jordan-11-mojave-sneaker-news-4","336","395","8371.79","54.59","80.37","13.37","5282.61","27004.55","68.37","24.92","21.19","1.18","502","225","4011","11.24","83","2.07","17","3.39","92.61","3","1.33","83","4011","17","502","3","225"
"https://www.hotnewhiphop.com/931339-air-jordan-40-dongdan-pe-sneaker-news","336","395","7914","46.53","74.35","15.96","6302.96","24981","63.24","23.55","20.04","1.18","0","123","3973","5.21","48","1.21","0","0","35.15","9","7.32","48","3973","0","0","9","123"
"https://www.hotnewhiphop.com/945149-air-jordan-3-orange-citrus-sneaker-news-2","335","366","6607.69","48.58","53.02","17.99","6583.96","17761.85","48.53","19.72","18.05","1.09","114","232","1862","13.8","8","0.43","2","1.75","19.38","4","1.72","8","1862","2","114","4","232"
"https://www.hotnewhiphop.com/957361-top-adidas-collaborations-that-arent-yeezy-sneaker-news","334","379","16298.01","65.51","100.11","33.01","12512.48","33437.06","88.22","48.8","43","1.13","11","391","4345","23.45","1","0.02","1","9.09","9.52","15","3.84","1","4345","1","11","15","391"
"https://www.hotnewhiphop.com/907418-nike-air-dt-max-96-love-letter-to-connie-sneaker-news-2","334","367","7082.31","48.3","70.24","21.61","7930.13","23458.96","63.92","21.2","19.3","1.1","852","14","1146","26.82","7","0.61","60","7.04","17","0","0","7","1146","60","852","0","14"
"https://www.hotnewhiphop.com/942180-supreme-x-nike-sb-dunk-low-collection-sneaker-news-2","331","363","8076.3","61.29","103.8","29.92","10860.77","34359.21","94.65","24.4","22.25","1.1","0","487","6813","22.38","55","0.81","0","0","12.32","14","2.87","55","6813","0","0","14","487"
"https://www.hotnewhiphop.com/946850-jordan-tatum-4-siren-red-sneaker-news","331","398","7403.3","53.53","89.59","21.47","8544.2","29652.99","74.5","22.37","18.6","1.2","2155","320","3146","10.26","26","0.83","59","2.74","16.11","15","4.69","26","3146","59","2155","15","320"
"https://www.hotnewhiphop.com/938405-air-jordan-1-low-white-black-brown-sneaker-news","330","362","7125.46","57.5","53.47","12.03","4354.73","17646.73","48.75","21.59","19.68","1.1","7247","658","5342","67.92","0","0","230","3.17","14.01","14","2.13","0","5342","230","7247","14","658"
"https://www.hotnewhiphop.com/960675-psg-x-air-jordan-5-sneaker-news","330","364","8249.4","60.96","64.48","13.63","4962.77","21276.91","58.45","25","22.66","1.1","1540","262","1883","63","16","0.85","65","4.22","115.47","3","1.15","16","1883","65","1540","3","262"
"https://www.hotnewhiphop.com/912037-jordan-mvp-92-anthracite-sneaker-news","329","399","9000.31","67.81","73.21","11.92","4758.07","24087.4","60.37","27.36","22.56","1.21","0","76","1876","26.81","121","6.45","0","0","14.89","1","1.32","121","1876","0","0","1","76"
"https://www.hotnewhiphop.com/907404-jordan-luka-4-gone-fishing-sneaker-news-2","328","359","6422.23","53.82","85.07","9.07","3255.21","27903.14","77.72","19.58","17.89","1.09","1914","37","2726","11.81","48","1.76","100","5.22","11.24","0","0","48","2726","100","1914","0","37"
"https://www.hotnewhiphop.com/954534-air-jordan-6-reverse-infrared-sneaker-news-8","328","373","6583.73","44.11","68.49","16.64","6207.88","22464.98","60.23","20.07","17.65","1.14","78","119","1817","22.47","4","0.22","2","2.56","70.56","5","4.2","4","1817","2","78","5","119"
"https://www.hotnewhiphop.com/933176-nike-air-foamposite-one-carbon-fiber-sneaker-news-2","327","399","7380.52","56.95","70.87","23.78","9489.4","23174.27","58.08","22.57","18.5","1.22","0","237","914","114.99","0","0","0","0","57.48","12","5.06","0","914","0","0","12","237"
"https://www.hotnewhiphop.com/960893-nocta-x-nike-air-force-1-low-love-you-forever-sneaker-news-3","327","355","7633.81","58.59","70.09","33.16","11770.2","22918.67","64.56","23.34","21.5","1.09","2431","244","2573","32.47","5","0.19","96","3.95","51.74","13","5.33","5","2573","96","2431","13","244"
"https://www.hotnewhiphop.com/915946-air-jordan-12-french-blue-sneaker-news-4","327","391","9665.93","60.26","63.34","14.24","5567.77","20712.09","52.97","29.56","24.72","1.2","0","28","3557","35.74","1","0.03","0","0","28.61","1","3.57","1","3557","0","0","1","28"
"https://www.hotnewhiphop.com/928359-a-ma-maniere-x-air-jordan-5-black-collective-sneaker-news","321","365","8040.23","56.32","82.04","18.21","6646.11","26335.99","72.15","25.05","22.03","1.14","411","131","2389","10.65","95","3.98","16","3.89","10.85","1","0.76","95","2389","16","411","1","131"
"https://www.hotnewhiphop.com/949937-air-jordan-1-high-og-elephant-print-swoosh-sneaker-news","321","358","6515.8","54.95","71.43","14.16","5067.74","22928.18","64.05","20.3","18.2","1.12","114","229","5208","32.52","48","0.92","4","3.51","15.76","11","4.8","48","5208","4","114","11","229"
"https://www.hotnewhiphop.com/914505-air-jordan-1-low-og-x-travis-scott-x-fragment-sneaker-news","321","361","7161.08","59.26","83.03","18.82","6793.55","26652.09","73.83","22.31","19.84","1.12","1406","289","3595","51.65","6","0.17","118","8.39","26.76","1","0.35","6","3595","118","1406","1","289"
"https://www.hotnewhiphop.com/941289-awake-ny-air-jordan-5-black-racer-blue-sneaker-news-2","319","371","7131.78","61.71","94.8","10.78","4001.18","30241.8","81.51","22.36","19.22","1.16","405","247","17823","35.42","134","0.75","14","3.46","26.97","6","2.43","134","17823","14","405","6","247"
"https://www.hotnewhiphop.com/937166-nike-sues-edison-chen-sneaker-news","318","378","10395","51.52","96.3","38.33","14488.71","30622.12","81.01","32.69","27.5","1.19","310","488","4189","9.49","28","0.67","17","5.48","13.45","8","1.64","28","4189","17","310","8","488"
"https://www.hotnewhiphop.com/920949-air-jordan-1-high-og-shattered-backboard-sneaker-news-9","317","362","6854.73","56.93","103.15","39.09","14149.56","32698.85","90.33","21.62","18.94","1.14","579","14","5054","59.15","8","0.16","20","3.45","15.14","0","0","8","5054","20","579","0","14"
"https://www.hotnewhiphop.com/962956-stephen-curry-nike-air-zoom-flight-the-glove-sneaker-news","317","325","7579.68","62.18","64.14","39.18","12733.07","20332.94","62.56","23.91","23.32","1.03","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"https://www.hotnewhiphop.com/910706-swarovski-x-air-jordan-1-low-og-crystal-sneaker-news-2","316","349","8107.05","55.85","67.16","15.37","5365.47","21221.23","60.81","25.66","23.23","1.1","3083","46","4791","63.23","17","0.35","113","3.67","17.65","0","0","17","4791","113","3083","0","46"
"https://www.hotnewhiphop.com/904608-air-jordan-1-low-og-football-grey-sneaker-news","315","344","6651.07","55.34","51.19","9.02","3103.28","16126.05","46.88","21.11","19.33","1.09","6362","18","5991","63.47","0","0","242","3.8","7.22","0","0","0","5991","242","6362","0","18"
"https://www.hotnewhiphop.com/942483-air-jordan-collabs-that-changed-sneaker-culture-sneaker-news","313","359","15012.54","61.85","132.91","19.59","7032.45","41601.2","115.88","47.96","41.82","1.15","0","440","3647","56.82","5","0.14","0","0","13.97","4","0.91","5","3647","0","0","4","440"
"https://www.hotnewhiphop.com/920459-ja-morant-nike-air-force-1-low-sundial-sneaker-news","313","357","6380.94","51.71","71.29","23.41","8357.96","22312.75","62.5","20.39","17.87","1.14","12","99","3064","12.47","18","0.59","0","0","21.84","0","0","18","3064","0","12","0","99"
"https://www.hotnewhiphop.com/918300-air-jordan-mule-black-metallic-silver-sneaker-news","312","330","5349.26","49.94","70.4","20.74","6845.14","21963.84","66.56","17.15","16.21","1.06","1283","69","1433","33.81","16","1.12","45","3.51","14.7","0","0","16","1433","45","1283","0","69"
"https://www.hotnewhiphop.com/904067-air-jordan-mvp-92-black-wolf-grey-sneaker-news","311","378","8126.28","61.22","90.59","10.72","4051.41","28174.59","74.54","26.13","21.5","1.22","12","89","2410","38.78","27","1.12","0","0","13.87","2","2.25","27","2410","0","12","2","89"
"https://www.hotnewhiphop.com/948923-air-jordan-8-bugs-bunny-sneaker-news-5","311","354","6574.79","53.36","80.51","27.38","9692.31","25037.86","70.73","21.14","18.57","1.14","86","316","2718","20.54","14","0.52","6","6.98","14.39","3","0.95","14","2718","6","86","3","316"
"https://www.hotnewhiphop.com/924626-air-jordan-3-pure-money-sneaker-news-8","311","355","8602.08","59.93","74.79","22.49","7984.26","23259.3","65.52","27.66","24.23","1.14","1841","20","8444","20.04","27","0.32","87","4.73","16.95","0","0","27","8444","87","1841","0","20"
"https://www.hotnewhiphop.com/955619-lebron-james-x-nike-air-force-1-black-patent-sneaker-news-2","310","335","8199.73","60.9","90.85","18.94","6346.3","28163.58","84.07","26.45","24.48","1.08","859","265","1117","27.26","51","4.57","42","4.89","21.58","3","1.13","51","1117","42","859","3","265"
"https://www.hotnewhiphop.com/914363-air-jordan-5-og-grape-sneaker-news-7","310","359","8192.37","58.31","111.33","21.9","7862.57","34512.59","96.14","26.43","22.82","1.16","0","13","2029","32.55","4","0.2","0","0","14.15","0","0","4","2029","0","0","0","13"
"https://www.hotnewhiphop.com/930749-air-jordan-40-eybl-pe-sneaker-news","310","358","6925.52","54.27","64.53","16.79","6011.09","20003.81","55.88","22.34","19.35","1.15","80","129","2854","17.3","59","2.07","0","0","22.79","1","0.78","59","2854","0","80","1","129"
"https://www.hotnewhiphop.com/917518-air-jordan-5-og-grape-sneaker-news-9","310","344","6598.64","54.16","93.2","27.17","9347.03","28891.03","83.99","21.29","19.18","1.11","0","35","5394","24.52","91","1.69","0","0","21.91","0","0","91","5394","0","0","0","35"
"https://www.hotnewhiphop.com/910835-tom-sachs-x-nike-mars-yard-3-0-sneaker-news-4","309","339","7225.27","51.46","81.75","36.97","12531.33","25260.55","74.51","23.38","21.31","1.1","38","61","1716","23.64","1","0.06","4","10.53","35.3","0","0","1","1716","4","38","0","61"
"https://www.hotnewhiphop.com/916357-nike-air-foamposite-pro-pearl-sneaker-news-2","308","362","7246.46","57.22","78.29","32.21","11661.25","24112.78","66.61","23.53","20.02","1.18","0","176","685","45.34","7","1.02","0","0","13.15","3","1.7","7","685","0","0","3","176"
"https://www.hotnewhiphop.com/906192-jordan-mvp-92-desert-camo-sneaker-news","308","341","7417.89","59.28","73.49","9.62","3280.52","22633.88","66.38","24.08","21.75","1.11","2550","131","1262","54.36","13","1.03","146","5.73","9.85","0","0","13","1262","146","2550","0","131"
"https://www.hotnewhiphop.com/895091-jordan-luka-4-gone-fishing-sneaker-news","307","367","6269","61.61","77.02","1.41","516.67","23644.5","64.43","20.42","17.08","1.2","0","18","7087","6.66","217","3.06","0","0","16.33","0","0","217","7087","0","0","0","18"
"https://www.hotnewhiphop.com/924413-lil-yachty-x-nike-air-force-1-croc-sneaker-news","307","349","5673.14","48.42","42.01","28.3","9878.4","12896.38","36.95","18.48","16.26","1.14","54","147","3246","26.36","8","0.25","0","0","12.71","3","2.04","8","3246","0","54","3","147"
"https://www.hotnewhiphop.com/943516-jordan-zion-4-voodoo-sneaker-news","307","341","6673.93","44.99","78.13","18","6138.31","23985.4","70.34","21.74","19.57","1.11","60","320","2124","10.86","15","0.71","4","6.67","11.82","6","1.88","15","2124","4","60","6","320"
"https://www.hotnewhiphop.com/961251-awake-ny-x-air-jordan-6-sneaker-news","304","335","6231","61.99","58","22.58","7565.3","17630.49","52.63","20.5","18.6","1.1","1176","105","1025","45.79","6","0.59","100","8.5","79.47","1","0.95","6","1025","100","1176","1","105"
"https://www.hotnewhiphop.com/908956-a-ma-maniere-x-air-jordan-5-violet-ore-sneaker-news-3","304","332","5633.95","48.01","52.24","18.81","6245.38","15881.75","47.84","18.53","16.97","1.09","246","19","1722","14.12","5","0.29","15","6.1","23.16","0","0","5","1722","15","246","0","19"
"https://www.hotnewhiphop.com/904377-air-jordan-1-low-denim-worn-blue-sneaker-news","304","339","5669.11","51.72","71.68","10.56","3581.35","21791.57","64.28","18.65","16.72","1.12","4721","80","2690","54.87","1","0.04","165","3.5","10.94","1","1.25","1","2690","165","4721","1","80"
"https://www.hotnewhiphop.com/941860-travis-scott-x-fragment-x-air-jordan-1-low-sneaker-news","304","394","8085.83","53.88","65.36","6.08","2397.48","19870.52","50.43","26.6","20.52","1.3","0","3038","9224","49.01","43","0.47","0","0","8.78","112","3.69","43","9224","0","0","112","3038"
